0,0.08962279685819285,0.08962233721431262,0.08962211965917818,0.0465373584160616,0.05060611136153374,0.05597621789188705,0.0635357118473368,0.07536509457370942,0.09821771099968765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018785382634372183,0,0.0674676449843134,0.0674674812089307,0.03503329720820064,0.03809625213424285,0.04213886530612918,0.04782964809867945,0.05673480075340212,0.07393823752948248,0,0.03337569332206875,0.021797243031754503,0.02179719011969837,0.011318451883541853,0.012308022112853615,0.013614097370282071,0.015452658292320872,0.018329708124058687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01135464980903524,0.04079931152744071,0,0.07822630131452037,0.040619943331856354,0.044171337732002644,0.048858613296696,0.05545688673848855,0.06578211516465254,0.08572892812960468,0,0,0.026362595289889483,0,0,0,0,0,0,0,0,0.018091920800458655,0.011786894160941398,0.006120485883015354,0.006655598872059542,0.007361862878612445,0.008356070062084681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007856540693196405,0.028229972448350675,0.05415802379634406,0,0.043675699591871335,0.047494258216777115,0.052534148051072226,0.05962879627138977,0.07073077076885098,0.09217814216853629,0,0,0,0.018240879829554406,0,0,0,0,0,0,0,0,0.016320699625754817,0,0,0,0,0,0,0,0.011077818776474025,0.0037360659730424507,0.004062709554665432,0.0044938271118824666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0057990198476119414,0.020836927716455393,0.039974776070899914,0.06212972889468639,0,0.05164868348370162,0.05712942335874366,0.06484465577035228,0.07691774393705936,0.10024116320015758,0,0,0,0,0.01346384220488959,0,0,0,0,0,0,0,0,0.012046531005512978,0,0,0,0,0,0,0,0.010629268409640739,0,0,0,0,0,0,0.0037756870087689723,0.0026963498853605173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0044452816594353255,0.015972701430756873,0.03064296097920456,0.04762600432812316,0.03641751198058904,0,0.061929928626031035,0.0702934611893443,0.08338103401088084,0.10866428746170712,0,0,0,0,0,0.010320808066137879,0,0,0,0,0,0,0,0,0.009234357657989054,0,0,0,0,0,0,0,0.00814794450721686,0,0,0,0,0,0,0.003802394147386863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003470131524426361,0.012468810530255644,0.023920892542321406,0.037178408853057954,0.028428694972968186,0.04372170606216481,0,0.07474174163028538,0.08865751658067451,0.11554073395283511,0,0,0,0,0,0,0.008056758642467748,0,0,0,0,0,0,0,0,0.0072086400979339375,0,0,0,0,0,0,0,0.006360550637720778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0027199160095006114,0.009773150424400237,0.01874938114864657,0.029140725282425103,0.02228263166450669,0.034269412396644036,0.051639706928192496,0,0.09374783162031317,0.12217456217647844,0,0,0,0,0,0,0,0.00631494992684836,0,0,0,0,0,0,0,0,0.005650188032091879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002105120378693464,0.007564078468077045,0.014511368809198547,0.02255390770437948,0.017245981803859358,0.026523333128684084,0.03996733686797017,0.061221619825476574,0,0.13011377960806414,0,0,0,0,0,0,0,0,0.0048875515769614035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015557141384180398,0.005589962424949024,0.01072410958193287,0.016667661121619846,0.012745027787824699,0.019601123415030057,0.029536434908776176,0.04524365471130943,0.07390949760297004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0007229370782106414,0.002597643746369297,0.004983471099296524,0.007745426961358025,0.0059225875262744095,0.009108600700715792,0.013725518992469063,0.021024630898980767,0.03434558761768464,0.0668816881622634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006183830530829904
0,0.05426879797151588,0,0,0,0,0,0,0,0,0,0,0.08597962635142926,0.08597941763884666,0.044645841788613826,0.04854921977273499,0.05370105766603592,0.06095329506463027,0.07230187108256939,0.09422564011777523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.012484574616715573,0.024969149233431145,0,0,0,0,0,0,0,0,0.02904302377156628,0,0.052492255646114,0.027257232080211902,0.029640327019126698,0.032785633176916316,0.037213277722412015,0.044141823761825974,0.0575267491371375,0,0.05152212289804468,0.03356668516538541,0.017429903067701296,0.01895379638394552,0.020965093102815455,0.02379639361854384,0.02822692000183741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00905935130886418,0,0.01811870261772836,0,0,0,0,0,0,0,0.021074883485900565,0.03811282551264657,0,0.03426312864259745,0.03725874786832353,0.04121248862921821,0.04677816581168415,0.055487548464919205,0.07231278657626819,0,0,0.04874314816841775,0,0,0,0,0,0,0,0.03308484160522652,0.011158076642969365,0.012133625293602462,0.013421194298073315,0.015233703985078843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.006884165029055301,0,0,0.013768330058110602,0,0,0,0,0,0,0.016014720142610482,0.028961784525998655,0.05017849677727669,0,0.04391118803785904,0.048570857617152546,0.05513027013903876,0.06539468752449291,0.0852240225601268,0,0,0,0.037039724433553634,0,0,0,0,0,0,0,0.032682037064735756,0,0,0,0,0,0,0.011609184941972892,0.00829052419194487,0.00917027955953416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
